Intensity (mV), Distance (approx cm)
200, 14.1977519989
200, 14.1977519989
200, 14.1977519989
201, 14.1764984130
201, 14.1764984130
199, 14.2190065383
199, 14.2190065383
199, 14.2190065383
200, 14.1977519989
199, 14.2190065383
198, 14.2402601242
200, 14.1977519989
200, 14.1977519989
199, 14.2190065383
202, 14.1552438735
200, 14.1977519989
200, 14.1977519989
200, 14.1977519989
200, 14.1977519989
200, 14.1977519989
200, 14.1977519989
200, 14.1977519989
199, 14.2190065383
196, 14.2827682495
202, 14.1552438735
200, 14.1977519989
202, 14.1552438735
201, 14.1764984130
200, 14.1977519989
197, 14.2615146636
196, 14.2827682495
200, 14.1977519989
202, 14.1552438735
200, 14.1977519989
201, 14.1764984130
200, 14.1977519989
201, 14.1764984130
200, 14.1977519989
199, 14.2190065383
199, 14.2190065383
200, 14.1977519989
200, 14.1977519989
196, 14.2827682495
201, 14.1764984130
200, 14.1977519989
202, 14.1552438735
200, 14.1977519989
200, 14.1977519989
199, 14.2190065383
199, 14.2190065383
200, 14.1977519989
200, 14.1977519989
198, 14.2402601242
197, 14.2615146636
196, 14.2827682495
200, 14.1977519989
199, 14.2190065383
200, 14.1977519989
200, 14.1977519989
196, 14.2827682495
197, 14.2615146636
200, 14.1977519989
198, 14.2402601242
196, 14.2827682495
196, 14.2827682495
200, 14.1977519989
200, 14.1977519989
197, 14.2615146636
196, 14.2827682495
196, 14.2827682495
195, 14.3040227890
196, 14.2827682495
197, 14.2615146636
200, 14.1977519989
197, 14.2615146636
196, 14.2827682495
200, 14.1977519989
197, 14.2615146636
194, 14.3252763748
199, 14.2190065383
198, 14.2402601242
201, 14.1764984130
196, 14.2827682495
203, 14.1339893341
200, 14.1977519989
196, 14.2827682495
196, 14.2827682495
199, 14.2190065383
200, 14.1977519989
201, 14.1764984130
200, 14.1977519989
201, 14.1764984130
200, 14.1977519989
201, 14.1764984130
203, 14.1339893341
200, 14.1977519989
200, 14.1977519989
200, 14.1977519989
200, 14.1977519989
200, 14.1977519989
203, 14.1339893341
201, 14.1764984130
200, 14.1977519989
198, 14.2402601242
200, 14.1977519989
202, 14.1552438735
201, 14.1764984130
200, 14.1977519989
201, 14.1764984130
200, 14.1977519989
201, 14.1764984130
199, 14.2190065383
200, 14.1977519989
200, 14.1977519989
199, 14.2190065383
200, 14.1977519989
201, 14.1764984130
200, 14.1977519989
201, 14.1764984130
199, 14.2190065383
201, 14.1764984130
204, 14.1127357482
204, 14.1127357482
200, 14.1977519989
200, 14.1977519989
200, 14.1977519989
203, 14.1339893341
201, 14.1764984130
199, 14.2190065383
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
203, 14.1339893341
204, 14.1127357482
203, 14.1339893341
205, 14.0914812088
206, 14.0702276229
204, 14.1127357482
203, 14.1339893341
205, 14.0914812088
203, 14.1339893341
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
203, 14.1339893341
205, 14.0914812088
204, 14.1127357482
203, 14.1339893341
204, 14.1127357482
202, 14.1552438735
204, 14.1127357482
203, 14.1339893341
205, 14.0914812088
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
204, 14.1127357482
205, 14.0914812088
203, 14.1339893341
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
207, 14.0489730834
204, 14.1127357482
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
203, 14.1339893341
205, 14.0914812088
206, 14.0702276229
205, 14.0914812088
206, 14.0702276229
203, 14.1339893341
203, 14.1339893341
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
202, 14.1552438735
204, 14.1127357482
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
203, 14.1339893341
205, 14.0914812088
203, 14.1339893341
202, 14.1552438735
206, 14.0702276229
204, 14.1127357482
206, 14.0702276229
206, 14.0702276229
204, 14.1127357482
204, 14.1127357482
205, 14.0914812088
203, 14.1339893341
205, 14.0914812088
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
204, 14.1127357482
203, 14.1339893341
204, 14.1127357482
206, 14.0702276229
205, 14.0914812088
206, 14.0702276229
205, 14.0914812088
204, 14.1127357482
205, 14.0914812088
206, 14.0702276229
206, 14.0702276229
204, 14.1127357482
204, 14.1127357482
203, 14.1339893341
204, 14.1127357482
204, 14.1127357482
206, 14.0702276229
202, 14.1552438735
206, 14.0702276229
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
202, 14.1552438735
204, 14.1127357482
203, 14.1339893341
205, 14.0914812088
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
203, 14.1339893341
205, 14.0914812088
206, 14.0702276229
203, 14.1339893341
204, 14.1127357482
204, 14.1127357482
205, 14.0914812088
205, 14.0914812088
204, 14.1127357482
206, 14.0702276229
203, 14.1339893341
204, 14.1127357482
204, 14.1127357482
206, 14.0702276229
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
204, 14.1127357482
205, 14.0914812088
204, 14.1127357482
206, 14.0702276229
203, 14.1339893341
205, 14.0914812088
203, 14.1339893341
204, 14.1127357482
203, 14.1339893341
204, 14.1127357482
204, 14.1127357482
203, 14.1339893341
205, 14.0914812088
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
203, 14.1339893341
207, 14.0489730834
202, 14.1552438735
205, 14.0914812088
204, 14.1127357482
205, 14.0914812088
206, 14.0702276229
203, 14.1339893341
205, 14.0914812088
204, 14.1127357482
205, 14.0914812088
203, 14.1339893341
204, 14.1127357482
204, 14.1127357482
208, 14.0277194976
203, 14.1339893341
204, 14.1127357482
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
203, 14.1339893341
204, 14.1127357482
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
207, 14.0489730834
209, 14.0064649581
206, 14.0702276229
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
206, 14.0702276229
207, 14.0489730834
209, 14.0064649581
210, 13.9852104187
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
202, 14.1552438735
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
210, 13.9852104187
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
206, 14.0702276229
206, 14.0702276229
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
210, 13.9852104187
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
206, 14.0702276229
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
208, 14.0277194976
206, 14.0702276229
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
210, 13.9852104187
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
202, 14.1552438735
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
206, 14.0702276229
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
211, 13.9639568328
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
210, 13.9852104187
206, 14.0702276229
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
206, 14.0702276229
210, 13.9852104187
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
206, 14.0702276229
206, 14.0702276229
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
206, 14.0702276229
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
206, 14.0702276229
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
214, 13.9001941680
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
209, 14.0064649581
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
205, 14.0914812088
203, 14.1339893341
210, 13.9852104187
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
205, 14.0914812088
208, 14.0277194976
211, 13.9639568328
207, 14.0489730834
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
204, 14.1127357482
208, 14.0277194976
206, 14.0702276229
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
203, 14.1339893341
207, 14.0489730834
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
203, 14.1339893341
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
202, 14.1552438735
204, 14.1127357482
203, 14.1339893341
206, 14.0702276229
208, 14.0277194976
207, 14.0489730834
205, 14.0914812088
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
208, 14.0277194976
204, 14.1127357482
208, 14.0277194976
208, 14.0277194976
202, 14.1552438735
206, 14.0702276229
204, 14.1127357482
204, 14.1127357482
203, 14.1339893341
208, 14.0277194976
205, 14.0914812088
204, 14.1127357482
204, 14.1127357482
204, 14.1127357482
208, 14.0277194976
205, 14.0914812088
208, 14.0277194976
212, 13.9427022933
207, 14.0489730834
204, 14.1127357482
202, 14.1552438735
205, 14.0914812088
202, 14.1552438735
208, 14.0277194976
204, 14.1127357482
204, 14.1127357482
205, 14.0914812088
208, 14.0277194976
207, 14.0489730834
203, 14.1339893341
203, 14.1339893341
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
204, 14.1127357482
204, 14.1127357482
206, 14.0702276229
208, 14.0277194976
210, 13.9852104187
205, 14.0914812088
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
210, 13.9852104187
211, 13.9639568328
206, 14.0702276229
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
209, 14.0064649581
204, 14.1127357482
208, 14.0277194976
206, 14.0702276229
207, 14.0489730834
209, 14.0064649581
205, 14.0914812088
207, 14.0489730834
208, 14.0277194976
204, 14.1127357482
209, 14.0064649581
208, 14.0277194976
206, 14.0702276229
211, 13.9639568328
204, 14.1127357482
210, 13.9852104187
204, 14.1127357482
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
204, 14.1127357482
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
204, 14.1127357482
206, 14.0702276229
204, 14.1127357482
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
206, 14.0702276229
208, 14.0277194976
205, 14.0914812088
208, 14.0277194976
203, 14.1339893341
210, 13.9852104187
208, 14.0277194976
206, 14.0702276229
208, 14.0277194976
208, 14.0277194976
204, 14.1127357482
208, 14.0277194976
204, 14.1127357482
209, 14.0064649581
207, 14.0489730834
207, 14.0489730834
203, 14.1339893341
210, 13.9852104187
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
206, 14.0702276229
207, 14.0489730834
209, 14.0064649581
203, 14.1339893341
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
204, 14.1127357482
207, 14.0489730834
205, 14.0914812088
206, 14.0702276229
209, 14.0064649581
212, 13.9427022933
208, 14.0277194976
204, 14.1127357482
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
203, 14.1339893341
206, 14.0702276229
204, 14.1127357482
208, 14.0277194976
206, 14.0702276229
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
210, 13.9852104187
206, 14.0702276229
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
209, 14.0064649581
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
210, 13.9852104187
209, 14.0064649581
210, 13.9852104187
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
206, 14.0702276229
209, 14.0064649581
210, 13.9852104187
209, 14.0064649581
206, 14.0702276229
208, 14.0277194976
204, 14.1127357482
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
206, 14.0702276229
210, 13.9852104187
208, 14.0277194976
210, 13.9852104187
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
207, 14.0489730834
206, 14.0702276229
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
209, 14.0064649581
208, 14.0277194976
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
206, 14.0702276229
207, 14.0489730834
208, 14.0277194976
206, 14.0702276229
207, 14.0489730834
211, 13.9639568328
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
206, 14.0702276229
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
209, 14.0064649581
206, 14.0702276229
209, 14.0064649581
210, 13.9852104187
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
210, 13.9852104187
208, 14.0277194976
210, 13.9852104187
209, 14.0064649581
206, 14.0702276229
208, 14.0277194976
210, 13.9852104187
207, 14.0489730834
211, 13.9639568328
213, 13.9214487075
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
209, 14.0064649581
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
211, 13.9639568328
206, 14.0702276229
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
211, 13.9639568328
208, 14.0277194976
208, 14.0277194976
211, 13.9639568328
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
210, 13.9852104187
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
208, 14.0277194976
209, 14.0064649581
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
206, 14.0702276229
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
210, 13.9852104187
206, 14.0702276229
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
207, 14.0489730834
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
210, 13.9852104187
210, 13.9852104187
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
207, 14.0489730834
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
206, 14.0702276229
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
210, 13.9852104187
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
209, 14.0064649581
209, 14.0064649581
210, 13.9852104187
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
210, 13.9852104187
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
211, 13.9639568328
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
206, 14.0702276229
208, 14.0277194976
209, 14.0064649581
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
209, 14.0064649581
206, 14.0702276229
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
210, 13.9852104187
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
206, 14.0702276229
207, 14.0489730834
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
206, 14.0702276229
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
210, 13.9852104187
209, 14.0064649581
208, 14.0277194976
206, 14.0702276229
209, 14.0064649581
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
210, 13.9852104187
210, 13.9852104187
206, 14.0702276229
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
207, 14.0489730834
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
210, 13.9852104187
209, 14.0064649581
207, 14.0489730834
207, 14.0489730834
208, 14.0277194976
207, 14.0489730834
209, 14.0064649581
207, 14.0489730834
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
211, 13.9639568328
208, 14.0277194976
209, 14.0064649581
210, 13.9852104187
208, 14.0277194976
208, 14.0277194976
211, 13.9639568328
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
208, 14.0277194976
208, 14.0277194976
212, 13.9427022933
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
208, 14.0277194976
209, 14.0064649581
207, 14.0489730834
210, 13.9852104187
